Datum,Wochenmittel,Jahresgang,Anomalie
2002-06-20,19.3,16.63520408532601,2.6647959146739915
2002-06-27,15.871428571428572,17.050610783005176,-1.1791822115766042
2002-07-04,13.957142857142857,17.344575393135504,-3.3874325359926463
2002-07-11,18.071428571428573,17.512638222635786,0.5587903487927868
2002-07-18,18.27142857142857,17.552249615485877,0.7191789559426915
2002-07-25,15.157142857142858,17.462808633176373,-2.305665776033514
2002-08-01,21.385714285714283,17.24567217145674,4.140042114257543
2002-08-08,18.985714285714288,16.904134375073102,2.081579910641185
2002-08-15,19.385714285714283,16.44337666279158,2.942337622922704
2002-08-22,21.642857142857142,15.870389120870037,5.772468021987105
2002-08-29,20.0,15.193864457506209,4.8061355424937915
2002-09-05,17.3,14.424066127063291,2.8759338729367094
2002-09-12,18.642857142857142,13.57267262474067,5.070184518116472
2002-09-19,14.257142857142856,12.652600313872039,1.6045425432708171
2002-09-26,11.942857142857145,11.677807473711379,0.2650496691457658
2002-10-03,12.042857142857143,10.663082540468555,1.3797746023885882
2002-10-10,8.485714285714286,9.623819754158042,-1.1381054684437562
2002-10-17,6.114285714285714,8.575785614888833,-2.461499900603119
2002-10-24,7.3571428571428585,7.534879691652215,-0.17773683450935618
2002-10-31,8.114285714285716,6.516893412341442,1.5973923019442733
2002-11-07,2.9714285714285715,5.53727049436382,-2.565841922935248
2002-11-14,5.771428571428571,4.610872650316507,1.1605559211120644
2002-11-21,4.6,3.7517541231701355,0.8482458768298642
2002-11-28,4.985714285714286,2.9729484714532255,2.0127658142610603
2002-12-05,4.971428571428571,2.286270839087445,2.6851577323411258
2002-12-12,-3.857142857142857,1.7021387096083735,-5.559281566751231
2002-12-19,-2.4857142857142853,1.2294138640827583,-3.7151281497970436
2002-12-26,-1.657142857142857,0.8752679403549255,-2.5324107974977825
2003-01-02,1.6714285714285715,0.881145149061247,0.7902834223673245
2003-01-09,-6.071428571428571,0.6484336986350101,-6.719862270063581
2003-01-16,1.5,0.5431151330989668,0.9568848669010332
2003-01-23,5.057142857142858,0.5667872246401657,4.490355632502692
2003-01-30,3.7142857142857144,0.7190908475025619,2.9951948667831525
2003-02-06,-1.457142857142857,0.9977154262300836,-2.454858283372941
2003-02-13,-1.1857142857142855,1.3984339890608757,-2.584148274775161
2003-02-20,-2.0285714285714285,1.9151672946829565,-3.943738723254385
2003-02-27,0.7571428571428572,2.540076059493823,-1.782933202350966
2003-03-06,2.185714285714286,3.2636798861981218,-1.0779656004838358
2003-03-13,6.4142857142857155,4.075001089495384,2.3392846247903316
2003-03-20,3.5142857142857147,4.961731236899899,-1.4474455226141845
2003-03-27,6.0,5.910417878126846,0.08958212187315429
2003-04-03,7.228571428571429,6.9066686302011675,0.32190279837026115
2003-04-10,1.9428571428571426,7.935369522144524,-5.992512379287382
2003-04-17,10.242857142857142,8.980914286765794,1.2619428560913484
2003-04-24,11.22857142857143,10.027441121003713,1.2011303075677162
2003-05-01,12.914285714285715,11.059073322965915,1.8552123913197995
2003-05-08,13.485714285714284,12.060160154995929,1.4255541307183552
2003-05-15,11.1,13.015514278670572,-1.9155142786705728
2003-05-22,12.357142857142858,13.910642159636984,-1.5534993024941262
2003-05-29,14.857142857142858,14.731963946851977,0.1251789102908809
2003-06-05,20.11428571428571,15.467019490468733,4.6472662238169775
2003-06-12,18.414285714285715,16.104657372904327,2.309628341381387
2003-06-19,16.557142857142857,16.63520408532601,-0.07806122818315231
2003-06-26,15.757142857142858,17.050610783005176,-1.293467925862318
2003-07-03,17.742857142857144,17.344575393135504,0.3982817497216402
2003-07-10,16.12857142857143,17.512638222635786,-1.3840667940643563
2003-07-17,19.871428571428574,17.552249615485877,2.3191789559426965
2003-07-24,21.928571428571427,17.462808633176373,4.4657627953950545
2003-07-31,20.7,17.24567217145674,3.45432782854326
2003-08-07,22.21428571428572,16.904134375073102,5.3101513392126165
2003-08-14,23.38571428571429,16.44337666279158,6.942337622922711
2003-08-21,17.728571428571428,15.870389120870037,1.8581823077013908
2003-08-28,16.742857142857144,15.193864457506209,1.5489926853509353
2003-09-04,13.6,14.424066127063291,-0.8240661270632916
2003-09-11,15.785714285714286,13.57267262474067,2.213041660973616
2003-09-18,15.285714285714286,12.652600313872039,2.6331139718422474
2003-09-25,15.157142857142857,11.677807473711379,3.4793353834314775
2003-10-02,10.457142857142857,10.663082540468555,-0.20593968332569723
